id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,countries
0,Lithuania 2GB,0,Europe,2,2,15,esim_2GB_15D_LT_V2,9,4.5,2.28,0,0,0,,,,3,LT
205,Lithuania 3GB,0,Europe,2,3,30,esim_3GB_30D_LT_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,LT
0,Lithuania 50GB,0,Europe,2,50,30,esim_50GB_30D_LT_V2,61,49,32.65,0,0,0,,,,3,LT
322,Lithuania 5GB,0,Europe,2,5,30,esim_5GB_30D_LT_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,LT
0,Lithuania UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_LT_V2,35,27.5,13.34,0,0,0,,,,3,LT
0,Lithuania UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_LT_V2,45,36,19.78,0,0,0,,,,3,LT
0,Lithuania UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_LT_V2,6,3.5,1.76,0,0,0,,,,3,LT
0,Lithuania UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_LT_V2,70,60,39.08,0,0,0,,,,3,LT
0,Lithuania UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_LT_V2,15,10,4.34,0,0,0,,,,3,LT
0,Lithuania UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_LT_V2,25,14,6.91,0,0,0,,,,3,LT
0,Lithuania UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_LT_V2,30,20,9.48,0,0,0,,,,3,LT
37,Luxembourg,0,Europe,2,1,7,esim_1GB_7D_LU_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,LU
522,Luxembourg 10GB,0,Europe,2,10,30,esim_10GB_30D_LU_V2,25,15,8.33,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,LU
501,Luxembourg 20GB,0,Europe,2,20,30,esim_20GB_30D_LU_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,LU
0,Luxembourg 2GB,0,Europe,2,2,15,esim_2GB_15D_LU_V2,9,4.5,2.28,0,0,0,,,,3,LU
206,Luxembourg 3GB,0,Europe,2,3,30,esim_3GB_30D_LU_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,LU
0,Luxembourg 50GB,0,Europe,2,50,30,esim_50GB_30D_LU_V2,61,49,32.65,0,0,0,,,,3,LU
341,Luxembourg 5GB,0,Europe,2,5,30,esim_5GB_30D_LU_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,LU
0,Luxembourg UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_LU_V2,35,27.5,13.34,0,0,0,,,,3,LU
0,Luxembourg UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_LU_V2,45,36,19.78,0,0,0,,,,3,LU
0,Luxembourg UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_LU_V2,6,3.5,1.76,0,0,0,,,,3,LU
0,Luxembourg UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_LU_V2,70,60,39.08,0,0,0,,,,3,LU
0,Luxembourg UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_LU_V2,15,10,4.34,0,0,0,,,,3,LU
0,Luxembourg UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_LU_V2,25,14,6.91,0,0,0,,,,3,LU
0,Luxembourg UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_LU_V2,30,20,9.48,0,0,0,,,,3,LU
39,Macao,0,Asia,2,1,7,esim_1GB_7D_MO_V2,5,3.25,1.78,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,MO
0,Macao 2GB,0,Asia,2,2,15,esim_2GB_15D_MO_V2,6,5,3.08,0,0,0,,,,3,MO
0,Macao 50GB,0,Asia,2,50,30,esim_50GB_30D_MO_V2,88,70,46.95,0,0,0,,,,3,MO
0,Macao UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_MO_V2,40,30,19.06,0,0,0,,,,3,MO
0,Macao UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_MO_V2,60,45,28.36,0,0,0,,,,3,MO
0,Macao UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_MO_V2,6,5,2.33,0,0,0,,,,3,MO
0,Macao UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_MO_V2,105,84,56.24,0,0,0,,,,3,MO
0,Macao UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_MO_V2,18,12,6.05,0,0,0,,,,3,MO
0,Macao UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_MO_V2,25,17.5,9.77,0,0,0,,,,3,MO
0,Macao UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_MO_V2,35,32,13.49,0,0,0,,,,3,MO
462,Macau 10GB,0,Asia,2,10,30,esim_10GB_30D_MO_V2,25,15,11.81,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,MO
651,Macau 10GB,0,Asia,2,10,30,esim_10GB_30D_MO_V2,20,17.5,11.81,0,0,0,2023-09-05 09:57:07,2023-11-30 21:37:33,\N,3,MO
652,Macau 20GB,0,Asia,2,20,30,esim_20GB_30D_MO_V2,45,35,20.92,0,0,0,2023-09-05 09:58:00,2023-11-30 21:37:33,\N,3,MO
224,Macau 3GB,0,Asia,2,3,30,esim_3GB_30D_MO_V2,10,6,4.16,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,MO
649,Macau 3GB,0,Asia,2,3,30,esim_3GB_30D_MO_V2,10,7,4.16,0,0,0,2023-09-05 09:53:17,2023-11-30 21:37:33,\N,3,MO
340,Macau 5GB,0,Asia,2,5,30,esim_5GB_30D_MO_V2,15,10,6.61,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,MO
650,Macau 5GB,0,Asia,2,5,30,esim_5GB_30D_MO_V2,15,12,6.61,0,0,0,2023-09-05 09:54:55,2023-11-30 21:37:33,\N,3,MO
28,Macedonia,0,Europe,2,1,7,matka-mobile-7days-1gb,4.5,3.5,1.7,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,1,MK
430,Macedonia 10GB,0,Eastern Europe,2,10,30,matka-mobile-30days-10gb,21,17.5,14.5,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,MK
730,Macedonia 2GB,0,Eastern Europe,2,2,15,matka-mobile-15days-2gb,7,5.5,3.2,0,0,0,2023-09-05 15:34:47,2023-11-30 21:37:33,\N,1,MK
212,Macedonia 3GB,0,Eastern Europe,2,3,30,matka-mobile-30days-3gb,9.5,8,4.7,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,MK
325,Macedonia 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_MK_V2,25,20,12.74,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,MK
0,Macedonia-the former Yugoslav Republic of 2GB,0,Eastern Europe,2,2,15,esim_2GB_15D_MK_V2,10,7.5,5.68,0,0,0,,,,3,MK
0,Macedonia-the former Yugoslav Republic of 50GB,0,Eastern Europe,2,50,30,esim_50GB_30D_MK_V2,175,140,93.42,0,0,0,,,,3,MK
0,Macedonia-the former Yugoslav Republic of UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_MK_V2,70,56,37.65,0,0,0,,,,3,MK
0,Macedonia-the former Yugoslav Republic of UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_MK_V2,105,84,56.24,0,0,0,,,,3,MK
0,Macedonia-the former Yugoslav Republic of UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_MK_V2,8,6,4.19,0,0,0,,,,3,MK
0,Macedonia-the former Yugoslav Republic of UNL 30D,0,Eastern Europe,2,Unlimited,30,esim_UL_30D_MK_V2,210,168,112.01,0,0,0,,,,3,MK
0,Macedonia-the former Yugoslav Republic of UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_MK_V2,21,17,11.63,0,0,0,,,,3,MK
0,Macedonia-the former Yugoslav Republic of UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_MK_V2,36,29,19.06,0,0,0,,,,3,MK
0,Macedonia-the former Yugoslav Republic of UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_MK_V2,50,40,26.5,0,0,0,,,,3,MK
57,Madagascar,0,Africa,2,1,7,madacom-7days-1gb,8,6,4.1,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,1,MG
441,Madagascar 10GB,0,Africa,2,10,30,esim_10GB_30D_MG_V2,55,50,48.45,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,MG
653,Madagascar 20GB,0,Africa,2,20,30,esim_20GB_30D_MG_V2,125,100,86.99,0,0,0,2023-09-05 10:02:38,2023-11-30 21:37:33,\N,3,MG
0,Madagascar 2GB,0,Africa,2,2,15,madacom-15days-2gb,14.5,11,8.2,0,0,,,,,1,MG
216,Madagascar 3GB,0,Africa,2,3,30,madacom-30days-3gb,20.5,17,12.1,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,MG
327,Madagascar 5GB,0,Africa,2,5,30,madacom-30days-5gb,31.5,27,20,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,MG
0,Madagascar UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_MG_V2,149,119,79.12,0,0,0,,,,3,MG
0,Madagascar UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_MG_V2,223,178,118.45,0,0,0,,,,3,MG
0,Madagascar UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_MG_V2,16,13,8.34,0,0,0,,,,3,MG
0,Madagascar UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_MG_V2,45,36,24.07,0,0,0,,,,3,MG
0,Madagascar UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_MG_V2,75,60,39.8,0,0,0,,,,3,MG
0,Madagascar UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_MG_V2,104,83,55.53,0,0,0,,,,3,MG
48,Malawi,0,Africa,2,1,7,shire-mobile-7days-1gb,9,8,6.5,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,1,MW
0,Malawi 2GB,0,Africa,2,2,15,shire-mobile-15days-2gb,17,16,12.9,0,0,,,,,1,MW
208,Malawi 3GB,0,Africa,2,3,30,shire-mobile-30days-3gb,24,21,19.2,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,MW
328,Malawi 5GB,0,Africa,2,5,30,shire-mobile-30days-5gb,37.5,36,32,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,MW
0,Malawi UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_MW_V2,229,183,122.02,0,0,0,,,,3,MW
0,Malawi UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_MW_V2,24,19,12.63,0,0,0,,,,3,MW
0,Malawi UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_MW_V2,69,55,36.94,0,0,0,,,,3,MW
0,Malawi UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_MW_V2,115,92,61.25,0,0,0,,,,3,MW
0,Malawi UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_MW_V2,160,128,85.56,0,0,0,,,,3,MW
161,Malaysia,0,Asia,2,1,7,sambungkan-7days-1gb,4.5,2.5,1.1,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,MY
438,Malaysia 10GB,0,Asia,2,10,30,sambungkan-30days-10gb,25,15,9,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,MY
654,Malaysia 20GB,0,Asia,2,20,30,sambungkan-30days-20gb,40,25,17,0,0,0,2023-09-05 10:05:12,2023-11-30 21:37:33,\N,1,MY
233,Malaysia 3GB,0,Asia,2,3,30,sambungkan-30days-3gb,10.5,6,3,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,MY
335,Malaysia 5GB,0,Asia,2,5,30,sambungkan-30days-5gb,15,10,5,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,MY
0,Malaysia UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_MY_V2,50,39,26.21,0,0,0,,,,3,MY
0,Malaysia UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_MY_V2,75,60,39.08,0,0,0,,,,3,MY
0,Malaysia UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_MY_V2,6,5,3.05,0,0,0,,,,3,MY
0,Malaysia UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_MY_V2,146,117,77.69,0,0,0,,,,3,MY
0,Malaysia UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_MY_V2,18,12,8.2,0,0,0,,,,3,MY
0,Malaysia UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_MY_V2,25,20,13.34,0,0,0,,,,3,MY
0,Malaysia UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_MY_V2,35,32,18.49,0,0,0,,,,3,MY
68,Mali,0,Africa,2,1,7,maliconnected-7days-1gb,7.5,6.25,4.7,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,1,ML
0,Mali 2GB,0,Africa,2,2,15,maliconnected-15days-2gb,14,11.5,9.3,0,0,,,,,1,ML
211,Mali 3GB,0,Africa,2,3,30,maliconnected-30days-3gb,20,17,13.8,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,ML
337,Mali 5GB,0,Africa,2,5,30,maliconnected-30days-5gb,30.5,26,22.5,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,ML
0,Mali UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_ML_V2,229,183,122.02,0,0,0,,,,3,ML
0,Mali UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_ML_V2,24,19,12.63,0,0,0,,,,3,ML
0,Mali UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_ML_V2,69,55,36.94,0,0,0,,,,3,ML
0,Mali UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_ML_V2,115,92,61.25,0,0,0,,,,3,ML
0,Mali UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_ML_V2,160,128,85.56,0,0,0,,,,3,ML
26,Malta,0,Europe,2,1,7,esim_1GB_7D_MT_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,MT
442,Malta 10GB,0,Europe,2,10,30,esim_10GB_30D_MT_V2,25,15,8.33,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,MT
516,Malta 20GB,0,Europe,2,20,30,esim_20GB_30D_MT_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,MT
0,Malta 2GB,0,Europe,2,2,15,esim_2GB_15D_MT_V2,9,4.5,2.28,0,0,0,,,,3,MT
218,Malta 3GB,0,Europe,2,3,30,esim_3GB_30D_MT_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,MT
0,Malta 50GB,0,Europe,2,50,30,esim_50GB_30D_MT_V2,61,49,32.65,0,0,0,,,,3,MT
338,Malta 5GB,0,Europe,2,5,30,esim_5GB_30D_MT_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,MT
0,Malta UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_MT_V2,35,27.5,13.34,0,0,0,,,,3,MT
0,Malta UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_MT_V2,45,36,19.78,0,0,0,,,,3,MT
0,Malta UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_MT_V2,6,3.5,1.76,0,0,0,,,,3,MT
0,Malta UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_MT_V2,70,60,39.08,0,0,0,,,,3,MT
0,Malta UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_MT_V2,15,10,4.34,0,0,0,,,,3,MT
0,Malta UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_MT_V2,25,14,6.91,0,0,0,,,,3,MT
0,Malta UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_MT_V2,30,20,9.48,0,0,0,,,,3,MT
12,Martinique,0,Caribbean,2,1,7,jardin-mobile-7days-1gb,4.5,3.5,2.6,0,0,0,2023-06-24 13:26:01,2023-07-21 12:52:51,\N,1,MQ
699,Martinique 10GB,0,Caribbean,2,10,30,jardin-mobile-30days-10gb,26,25,22,0,0,0,2023-09-05 13:58:22,2023-09-05 13:58:22,\N,1,MQ
0,Martinique 2GB,0,Caribbean,2,2,15,jardin-mobile-15days-2gb,8,6.5,5,0,0,,,,,1,MQ
697,Martinique 3Gb,0,Caribbean,2,3,30,jardin-mobile-30days-3gb,11,10,7.4,0,0,0,2023-09-05 13:54:06,2023-09-05 13:54:06,\N,1,MQ
698,Martinique 5GB,0,Caribbean,2,5,30,jardin-mobile-30days-5gb,15.5,14,12,0,0,0,2023-09-05 13:56:01,2023-09-05 13:56:01,\N,1,MQ
0,Martinique UNL 10D,0,Caribbean,2,Unlimited,10,esim_UL_10D_MQ_V2,109,87,57.67,0,0,0,,,,3,MQ
0,Martinique UNL 15D,0,Caribbean,2,Unlimited,15,esim_UL_15D_MQ_V2,161,129,86.27,0,0,0,,,,3,MQ
0,Martinique UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_MQ_V2,11,9,6.19,0,0,0,,,,3,MQ
0,Martinique UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_MQ_V2,33,26,17.63,0,0,0,,,,3,MQ
0,Martinique UNL 5D,0,Caribbean,2,Unlimited,5,esim_UL_5D_MQ_V2,55,44,29.07,0,0,0,,,,3,MQ
0,Martinique UNL 7D,0,Caribbean,2,Unlimited,7,esim_UL_7D_MQ_V2,76,61,40.51,0,0,0,,,,3,MQ
0,Mauritania 2GB,0,Africa,2,2,15,esim_2GB_15D_MR_V2,43,34,22.5,0,0,0,,,,3,MR
0,Mauritania UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_MR_V2,30,24,16.2,0,0,0,,,,3,MR
0,Mauritania UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_MR_V2,89,71,47.66,0,0,0,,,,3,MR
0,Mauritania UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_MR_V2,149,119,79.12,0,0,0,,,,3,MR
0,Mauritania UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_MR_V2,208,166,110.58,0,0,0,,,,3,MR
52,Mauritius 1GB,0,Africa,2,1,7,mornecom-7days-1gb,7.5,6.5,5.3,0,0,0,2023-06-24 13:26:01,2023-07-21 12:52:36,\N,1,MU
0,Mauritius 2GB,0,Africa,2,2,15,mornecom-15days-2gb,14,12,10.4,0,0,,,,,1,MU
0,Mauritius 3GB,0,Africa,2,3,30,mornecom-30days-3gb,19.5,17,15.5,0,0,,,,,1,MU
0,Mauritius 5GB,0,Africa,2,5,30,mornecom-30days-5gb,30,28,25.5,0,0,,,,,1,MU
0,Mauritius UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_MU_V2,175,140,93.42,0,0,0,,,,3,MU
0,Mauritius UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_MU_V2,19,15,9.77,0,0,0,,,,3,MU
0,Mauritius UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_MU_V2,54,43,28.36,0,0,0,,,,3,MU
0,Mauritius UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_MU_V2,88,70,46.95,0,0,0,,,,3,MU
0,Mauritius UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_MU_V2,123,98,65.54,0,0,0,,,,3,MU
0,Mayotte 2GB,0,Africa,2,2,15,esim_2GB_15D_YT_V2,9,7,4.48,0,0,0,,,,3,YT
0,Mayotte 50GB,0,Africa,2,50,30,esim_50GB_30D_YT_V2,135,108,71.97,0,0,0,,,,3,YT
0,Mayotte UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_YT_V2,55,44,29.07,0,0,0,,,,3,YT
0,Mayotte UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_YT_V2,81,65,43.37,0,0,0,,,,3,YT
0,Mayotte UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_YT_V2,6,5,3.33,0,0,0,,,,3,YT
0,Mayotte UNL 30D,0,Africa,2,Unlimited,30,esim_UL_30D_YT_V2,161,129,86.27,0,0,0,,,,3,YT
0,Mayotte UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_YT_V2,18,14,9.05,0,0,0,,,,3,YT
0,Mayotte UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_YT_V2,28,22,14.77,0,0,0,,,,3,YT
0,Mayotte UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_YT_V2,39,31,20.49,0,0,0,,,,3,YT
8,Mexico,0,North America,2,1,7,esim_1GB_7D_MX_V2,5,4.25,2.9,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,MX
432,Mexico 10GB,0,North America,2,10,30,esim_10GB_30D_MX_V2,40,35,21.58,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,MX
655,Mexico 20GB,0,North America,2,20,30,esim_20GB_30D_MX_V2,70,58,38.54,0,0,0,2023-09-05 10:07:11,2023-11-30 21:37:33,\N,3,MX
0,Mexico 2GB,0,North America,2,2,15,esim_2GB_15D_MX_V2,10,8,5.32,0,0,0,,,,3,MX
220,Mexico 3GB,0,North America,2,3,30,esim_3GB_30D_MX_V2,15,12,7.33,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,MX
0,Mexico 50GB,0,North America,2,50,30,esim_50GB_30D_MX_V2,163,130,86.99,0,0,0,,,,3,MX
334,Mexico 5GB,0,North America,2,5,30,esim_5GB_30D_MX_V2,25,20,11.89,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,MX
0,Mexico UNL 10D,0,North America,2,Unlimited,10,esim_UL_10D_MX_V2,66,53,35.08,0,0,0,,,,3,MX
0,Mexico UNL 15D,0,North America,2,Unlimited,15,esim_UL_15D_MX_V2,99,79,52.38,0,0,0,,,,3,MX
0,Mexico UNL 1D,0,North America,2,Unlimited,1,esim_UL_1D_MX_V2,7.5,5,3.94,0,0,0,,,,3,MX
0,Mexico UNL 30D,0,North America,2,Unlimited,30,esim_UL_30D_MX_V2,195,156,104.29,0,0,0,,,,3,MX
0,Mexico UNL 3D,0,North America,2,Unlimited,3,esim_UL_3D_MX_V2,20,16,10.86,0,0,0,,,,3,MX
0,Mexico UNL 5D,0,North America,2,Unlimited,5,esim_UL_5D_MX_V2,34,27,17.78,0,0,0,,,,3,MX
0,Mexico UNL 7D,0,North America,2,Unlimited,7,esim_UL_7D_MX_V2,46,37,24.7,0,0,0,,,,3,MX
1,Middle East,0,Middle East,2,1,7,esim_1GB_7D_RME_U,10,8.5,6.71,0,0,1,2023-06-24 13:26:01,2023-07-21 12:52:52,\N,3,"IL,JO,KW,OM,SA,AE"
0,Middle East & Africa 10GB,0,Middle East & Africa,2,10,30,esim_10GB_30D_RME_V2,55,45,25.85,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa 1GB,0,Middle East & Africa,2,1,7,esim_1GB_7D_RME_V2,7.5,5,3.39,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa 20GB,0,Middle East & Africa,2,20,30,esim_20GB_30D_RME_V2,80,65,46.23,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa 2GB,0,Middle East & Africa,2,2,15,esim_2GB_15D_RME_V2,12,9,6.3,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa 3GB,0,Middle East & Africa,2,3,30,esim_3GB_30D_RME_V2,18,14,8.71,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa 50GB,0,Middle East & Africa,2,50,30,esim_50GB_30D_RME_V2,196,157,104.47,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa 5GB,0,Middle East & Africa,2,5,30,esim_5GB_30D_RME_V2,30,20,14.2,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa UNL 10D,0,Middle East & Africa,2,Unlimited,10,esim_UL_10D_RME_V2,79,63,42.07,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa UNL 15D,0,Middle East & Africa,2,Unlimited,15,esim_UL_15D_RME_V2,118,94,62.87,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa UNL 1D,0,Middle East & Africa,2,Unlimited,1,esim_UL_1D_RME_V2,10,7.5,4.63,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa UNL 30D,0,Middle East & Africa,2,Unlimited,30,esim_UL_30D_RME_V2,235,188,125.27,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa UNL 3D,0,Middle East & Africa,2,Unlimited,3,esim_UL_3D_RME_V2,24,19,12.95,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa UNL 5D,0,Middle East & Africa,2,Unlimited,5,esim_UL_5D_RME_V2,40,32,21.27,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
0,Middle East & Africa UNL 7D,0,Middle East & Africa,2,Unlimited,7,esim_UL_7D_RME_V2,55,44,29.59,0,0,1,,,,3,"EG,IL,JO,KW,MA,OM,TR,AE"
554,Middle East 10GB,0,Middle East,2,10,30,esim_10GB_30D_RME_U,75,65,54.98,0,0,1,2023-06-24 13:26:03,2023-07-21 12:52:52,\N,3,"IL,JO,KW,OM,SA,AE"
546,Middle East 20GB,0,Middle East,2,20,30,esim_20GB_30D_RME_U,125,115,98.77,0,0,1,2023-06-24 13:26:03,2023-07-21 12:52:52,\N,3,"IL,JO,KW,OM,SA,AE"
542,Middle East 3GB,0,Middle East,2,3,30,esim_3GB_30D_RME_U,30,25,18.15,0,0,1,2023-06-24 13:26:03,2023-07-21 12:52:52,\N,3,"IL,JO,KW,OM,SA,AE"
544,Middle East 5GB,0,Middle East,2,5,30,esim_5GB_30D_RME_U,45,40,29.95,0,0,1,2023-06-24 13:26:03,2023-07-21 12:52:52,\N,3,"IL,JO,KW,OM,SA,AE"
0,Moldova 10GB,0,Eastern Europe,2,10,30,soroca-mobile-30days-10gb,18,15,12,0,0,,,,,1,MD
25,Moldova 1GB,0,Europe,2,1,7,soroca-mobile-7days-1gb,4.5,3.5,1.4,0,0,0,2023-06-24 13:26:01,2023-07-21 12:52:41,\N,1,MD
225,Moldova 3GB,0,Eastern Europe,2,3,30,soroca-mobile-30days-3gb,8.5,6,4,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:43,\N,1,MD
332,Moldova 5GB,0,Eastern Europe,2,5,30,soroca-mobile-30days-5gb,11.5,9,6.5,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:44,\N,1,MD
